collocate,collocate_count,corpus_count,MI
unconsciously,2,15,3.515691078724718
led,2,25,2.778725484558512
knowing,1,18,2.2526566728909247
bradshaw,1,391,-2.1884431229741153
children,1,60,0.5156910787247184
ministered,1,2,5.4225816743332365
leonard,5,269,0.6730474066639752
everything,3,42,2.6152267522756327
does,2,66,1.3781875549747835
minister,2,18,3.2526566728909247
when,1,575,-2.7448364714985005
foundation,1,4,4.4225816743332365
lies,1,8,3.4225816743332365
deep,1,65,0.4002138613047824
relationship,1,2,5.4225816743332365
between,1,66,0.3781875549747835
forty,1,7,3.6152267522756327
years,2,87,0.9796381784845086
age,1,27,1.6676941721697685
twenty,1,19,2.1746541608896517
allowing,1,6,3.837619173612081
himself,1,136,-0.6648811669171024
fall,1,24,1.8376191736120806
wild,1,45,0.9307285780035622
hearted,1,10,3.1006535794458747
impetuous,1,4,4.4225816743332365
dull,1,21,2.0302642515544767
mary,2,53,1.6946612197700377
last,1,172,-1.0036830803688608
words,3,143,0.8476728382760037
cross,1,11,2.9631500556959396
'm,1,65,0.4002138613047824
yes,2,106,0.6946612197700376
3rd,1,1,6.422581674333237
rather,1,108,-0.33230582783023155
jemima,5,350,0.29329865738827043
hates,1,1,6.422581674333237
may,2,179,-0.06123410293101949
just,2,168,0.03026425155447654
course,2,55,1.6412219608085772
each,1,65,0.4002138613047824
other,1,140,-0.7067013426117295
determined,1,19,2.1746541608896517
should,3,245,0.07090623605182268
either,1,36,1.2526566728909247
care,1,88,-0.0368499443040604
regard,4,21,4.030264251554477
noble,1,18,2.2526566728909247
word,1,94,-0.13200717734440034
alter,3,3,6.422581674333237
herself,3,185,0.476162714538081
gain,1,10,3.1006535794458747
creature,1,53,0.6946612197700376
wisdom,1,11,2.9631500556959396
gives,1,10,3.1006535794458747
faithfulness,2,3,5.83761917361208
decision,1,7,3.6152267522756327
long,1,189,-1.1396607498878357
take,1,149,-0.7965868461289246
remember,1,71,0.27283455482855484
feeling,2,84,1.0302642515544764
uncomfortable,1,10,3.1006535794458747
suspicious,1,3,4.83761917361208
right,2,146,0.2327571154532197
fain,1,4,4.4225816743332365
farquhar,3,221,0.21964161566296148
constant,2,15,3.515691078724718
manouvring,1,2,5.4225816743332365
thoughtless,1,6,3.837619173612081
observer,1,2,5.4225816743332365
affair,1,12,2.837619173612081
another,2,68,1.3351188330828976
quite,2,106,0.6946612197700376
sweet,1,32,1.422581674333237
virtues,1,1,6.422581674333237
might,1,256,-1.577418325666763
win,3,5,5.685616080167031
denied,1,1,6.422581674333237
us,1,120,-0.4843089212752815
anger,1,23,1.8990197182762238
passed,2,50,1.778725484558512
been,1,526,-2.616337314959065
made,3,228,0.1746541608896514
recall,1,5,4.100653579445875
blessed,2,10,4.100653579445875
beloved,1,8,3.4225816743332365
lonely,1,4,4.4225816743332365
relinquish,1,3,4.83761917361208
without,2,125,0.4567973896711499
pang,1,6,3.837619173612081
spoken,1,40,1.1006535794458745
most,2,115,0.5770916233888617
won,1,4,4.4225816743332365
wrecked,1,1,6.422581674333237
am,5,230,0.899019718276224
talking,1,39,1.1371794554709884
against,1,95,-0.14727393399771097
asked,1,157,-0.8720390745583901
birth,1,15,2.5156910787247186
has,4,211,0.7014824856260516
raised,1,11,2.9631500556959396
voice,1,117,-0.44778304525016754
pitiful,1,2,5.4225816743332365
forget,1,21,2.0302642515544767
sake,2,35,2.29329865738827
gladly,1,7,3.6152267522756327
known,1,49,0.8078718302180287
message,1,1,6.422581674333237
matter,1,25,1.778725484558512
live,1,17,2.3351188330828974
fondly,1,8,3.4225816743332365
life,2,158,0.1188009261561341
once,1,138,-0.6859427824449319
n't,3,305,-0.24512125739585552
say,2,192,-0.16238082638791929
never,2,292,-0.7672428845467804
happy,2,60,1.5156910787247184
aye,1,15,2.5156910787247186
make,1,155,-0.8535427309410005
spite,2,17,3.3351188330828974
pretty,1,66,0.3781875549747835
defiance,1,4,4.4225816743332365
dearly,3,8,5.007544175054393
back,2,151,0.18417693500815793
advantages,1,9,3.2526566728909247
terrible,1,18,2.2526566728909247
ghost,1,1,6.422581674333237
former,1,16,2.4225816743332365
weary,1,43,0.9963169196311391
diligently,1,3,4.83761917361208
nursing,1,7,3.6152267522756327
knew,2,118,0.5399386249713957
namely,1,4,4.4225816743332365
annoyed,1,15,2.5156910787247186
extremely,1,1,6.422581674333237
miserly,1,1,6.422581674333237
scrap,1,1,6.422581674333237
kindly,1,11,2.9631500556959396
warm,1,24,1.8376191736120806
fondness,1,1,6.422581674333237
dear,2,120,0.5156910787247184
watch,1,37,1.213128308704287
recognise,1,8,3.4225816743332365
force,1,25,1.778725484558512
while,1,170,-0.9868092618044647
duty,1,29,1.5646006792056648
seemed,1,144,-0.7473433271090753
stable,1,1,6.422581674333237
opportune,1,3,4.83761917361208
show,1,49,0.8078718302180287
enduring,1,1,6.422581674333237
regain,1,2,5.4225816743332365
lost,1,54,0.6676941721697685
taken,1,51,0.7501563323617413
fancy,1,22,1.9631500556959396
sight,1,39,1.1371794554709884
hit,1,4,4.4225816743332365
upon,1,170,-0.9868092618044647
secret,1,25,1.778725484558512
idea,1,66,0.3781875549747835
longer,1,37,1.213128308704287
essence,1,1,6.422581674333237
many,2,158,0.1188009261561341
caress,1,2,5.4225816743332365
joyous,1,4,4.4225816743332365
beautiful,1,65,0.4002138613047824
their,1,371,-2.112693702287566
eyes,1,200,-1.2212745154414877
stirrings,1,1,6.422581674333237
new,1,62,0.46838536394636165
respect,2,24,2.837619173612081
get,1,75,0.19376298383735618
confused,1,3,4.83761917361208
thinking,1,60,0.5156910787247184
looking,1,84,0.03026425155447654
