collocate,collocate_count,corpus_count,MI
quarrel,8,48,0.5317828532200842
roost,1,1,3.1167453539412406
gruel,3,6,2.1167453539412406
accounts,3,8,1.7017078546623967
settle,4,9,1.946820352498928
going,15,88,0.5642043309124617
pursuing,1,4,1.1167453539412404
coward,3,4,2.7017078546623967
relations,2,6,1.5317828532200843
fell,3,62,-1.2524884557244786
among,2,31,-0.8374509564456346
thieves,2,1,4.116745353941241
confounded,2,3,2.531782853220084
dice,2,7,1.3093904318836365
touched,2,19,-0.13118215950234505
duke,9,209,-1.42068877669733
guard,5,28,0.6313185267709989
wild,5,20,1.1167453539412404
mohocks,1,1,3.1167453539412406
playing,1,14,-0.6906095681163634
worse,2,9,0.9468203524989282
deeper,3,6,2.1167453539412406
thousand,8,77,-0.1500411867536609
pounds,1,11,-0.3426862646960568
paid,3,31,-0.25248845572447853
hates,1,1,3.1167453539412406
spent,2,23,-0.4068166021157723
knows,9,52,0.5862306372424607
live,12,31,1.7475115442755216
thing,8,14,2.3093904318836365
stronger,3,11,1.2422762360250994
rescued,1,3,1.5317828532200843
repent,2,6,1.5317828532200843
spoken,5,19,1.1907459353850174
lent,2,4,2.1167453539412406
tillotson,1,1,3.1167453539412406
grace,4,123,-1.8257691513979997
rage,7,43,0.4978355212967466
disappointment,2,2,3.1167453539412406
side,7,106,-0.8038201785643544
ostentatiously,1,1,3.1167453539412406
cushion,1,3,1.5317828532200843
studied,1,2,2.1167453539412406
medicine,1,5,0.794817259053878
looking,4,101,-1.5414661288105542
deal,4,34,0.029282512690901014
gout,2,7,1.3093904318836365
boots,1,13,-0.5836943641998515
spurs,1,1,3.1167453539412406
lordship,7,75,-0.3047184144970363
three,10,110,-0.3426862646960568
days,7,107,-0.8173667104023022
gallery,1,12,-0.4682171467799157
fast,1,3,1.5317828532200843
gets,1,3,1.5317828532200843
patron,2,56,-1.6906095681163633
watched,4,18,0.9468203524989282
played,4,23,0.5931833978842277
estate,3,25,0.05785166488767215
shirt,2,2,3.1167453539412406
periwig,4,24,0.5317828532200842
nightcap,1,3,1.5317828532200843
advantage,2,7,1.3093904318836365
beyond,1,35,-2.0125376630037257
game,4,25,0.47288916416651566
cogging,1,1,3.1167453539412406
scoundrel,3,4,2.7017078546623967
flush,1,4,1.1167453539412404
answers,1,7,0.30939043188363646
sarcastic,1,3,1.5317828532200843
hot,1,7,0.30939043188363646
truth,5,67,-0.6274157416291696
rate,1,14,-0.6906095681163634
fairly,1,9,-0.05317964750107186
bursting,1,4,1.1167453539412404
infernal,1,2,2.1167453539412406
botte,2,4,2.1167453539412406
de,3,78,-1.5836943641998515
family,12,165,-0.6646143595834191
lawless,1,2,2.1167453539412406
pursuits,1,2,2.1167453539412406
deny,1,5,0.794817259053878
hast,2,5,1.794817259053878
eye,2,9,0.9468203524989282
filling,1,17,-0.9707174873090989
worship,2,16,0.11674535394124051
devotee,1,1,3.1167453539412406
worships,1,2,2.1167453539412406
impurely,2,1,4.116745353941241
implore,2,2,3.1167453539412406
beseech,3,2,3.7017078546623967
asks,3,12,1.1167453539412404
drops,1,3,1.5317828532200843
dashing,1,2,2.1167453539412406
follow,12,26,2.0012681365213045
something,6,42,0.30939043188363646
loves,2,13,0.4163056358001484
hearing,2,14,0.30939043188363646
congreve,3,10,1.3797797597750343
held,1,35,-2.0125376630037257
client,1,2,2.1167453539412406
disposition,1,11,-0.3426862646960568
troublesome,1,2,2.1167453539412406
deceiving,1,1,3.1167453539412406
loses,1,1,3.1167453539412406
sum,1,12,-0.4682171467799157
betterton,1,1,3.1167453539412406
g,3,8,1.7017078546623967
dispute,4,10,1.794817259053878
accident,3,10,1.3797797597750343
befell,2,4,2.1167453539412406
speaking,4,32,0.11674535394124051
passed,4,84,-1.2755720688375196
angel,4,27,0.36185785177777197
shrieks,2,3,2.531782853220084
pure,1,11,-0.3426862646960568
fancy,8,19,1.868817840497655
astray,1,2,2.1167453539412406
neither,9,31,1.3324740449966777
sins,1,2,2.1167453539412406
forgives,1,2,2.1167453539412406
temper,5,14,1.6313185267709989
ten,9,29,1.4286893602559805
times,11,70,0.4468939556335713
hunting,2,10,0.794817259053878
lap,2,12,0.5317828532200842
reform,2,4,2.1167453539412406
madonna,1,1,3.1167453539412406
chapel,2,11,0.6573137353039432
wearied,2,6,1.5317828532200843
felt,9,55,0.5053106418588932
talking,4,25,0.47288916416651566
poetry,1,8,0.11674535394124051
till,5,42,0.04635602604984246
fit,5,28,0.6313185267709989
strangle,1,1,3.1167453539412406
loved,13,56,1.0098301500247286
besotted,1,2,2.1167453539412406
gambled,1,1,3.1167453539412406
likes,5,5,3.1167453539412406
revenged,1,2,2.1167453539412406
plenty,1,14,-0.6906095681163634
grounds,1,1,3.1167453539412406
villain,5,18,1.2687484473862902
punished,5,7,2.6313185267709986
whatever,2,15,0.20985475833272185
