collocate,collocate_count,corpus_count,MI
therefor,1,13,2.3026168812786456
habundia,3,97,0.988106257953766
laughed,2,75,0.7742379089238567
bid,2,30,2.096166003811219
xx,1,2,5.003056599419738
telleth,1,5,3.681128504532375
getteth,1,1,6.003056599419737
tale,2,116,0.14507560429216557
surprised,1,1,6.003056599419737
wisdom,2,39,1.717654380557489
noted,1,21,1.6107391766409773
tyrannous,1,1,6.003056599419737
master,1,29,1.1450756042921655
hallowed,1,4,4.003056599419738
venture,1,6,3.4180940986985813
wonder,1,34,0.9155937581693981
wasted,1,6,3.4180940986985813
nay,2,130,-0.019311213608716807
knelt,2,42,1.6107391766409773
wiped,1,3,4.418094098698581
falls,1,1,6.003056599419737
quietly,1,16,2.003056599419738
strong,1,26,1.3026168812786454
verily,1,46,0.47949464336272474
sorceress,1,4,4.003056599419738
aflame,2,2,6.003056599419737
thine,3,126,0.6107391766409771
days,2,150,-0.22576209107614328
morrow,1,95,-0.5667990089112102
hard,1,75,-0.22576209107614328
fierce,1,26,1.3026168812786454
seemed,1,109,-0.7651277253571886
behind,1,38,0.7551290859761521
floor,1,21,1.6107391766409773
lighting,1,1,6.003056599419737
candles,1,5,3.681128504532375
holpen,1,2,5.003056599419738
through,1,87,-0.4398868964289907
help,1,54,0.24816909725626904
escaped,1,10,2.681128504532375
fulfilment,1,8,3.0030565994197373
dreadful,1,1,6.003056599419737
within,1,42,0.6107391766409771
ring,1,51,0.330631257448242
guarding,1,2,5.003056599419738
yeasaid,1,22,1.5436249807824403
cossetting,1,1,6.003056599419737
sweeter,1,6,3.4180940986985813
without,1,98,-0.6116532446954704
ado,1,17,1.915593758169398
presently,1,106,-0.7248638551434615
stayed,1,37,0.7936032337907878
arms,1,90,-0.4887964969099371
xxx,1,1,6.003056599419737
shape,1,33,0.9586624800612843
best,1,42,0.6107391766409771
came,2,485,-1.918784337654752
moon,1,16,2.003056599419738
loveth,1,9,2.833131597977425
manhood,1,4,4.003056599419738
else,1,73,-0.18676795946027963
miserably,1,5,3.681128504532375
lost,1,23,1.4794946433627247
bidden,1,15,2.096166003811219
coldness,1,1,6.003056599419737
kindled,1,2,5.003056599419738
estrangement,1,1,6.003056599419737
familiar,1,8,3.0030565994197373
friendship,1,6,3.4180940986985813
swiftly,1,26,1.3026168812786454
bitterness,1,2,5.003056599419738
rewarded,1,2,5.003056599419738
albeit,1,13,2.3026168812786456
spared,1,8,3.0030565994197373
sign,1,9,2.833131597977425
friendly,1,16,2.003056599419738
content,1,25,1.359200409645013
