collocate,collocate_count,corpus_count,MI
young,2,237,0.8384681600710301
put,1,108,0.9723239068058206
hand,1,116,0.8692304138417171
cad,1,1,7.727211408969289
lady,2,27,3.972323906805821
or,2,259,0.7104031212827353
chalked,1,1,7.727211408969289
cue,1,1,7.727211408969289
exclaimed,1,5,5.405283314081927
dartie,1,57,1.8943213948045474
used,1,29,2.8692304138417173
duty,1,11,4.267779790331992
instinct,1,22,3.267779790331992
knew,1,99,1.0978547888896797
discomfiture,1,2,6.727211408969289
words,1,53,1.9992909544060897
reincarnated,1,1,7.727211408969289
tender,1,6,5.142248908248133
madly,1,1,7.727211408969289
committed,1,7,4.9198564869116845
suicide,1,17,3.63974856771895
want,1,78,1.441809190107041
money,1,103,1.0407108817860706
take,2,101,2.068999926217494
body,1,24,3.1422489082481326
