collocate,collocate_count,corpus_count,MI
both,2,104,0.7589235894546957
need,2,33,2.4149691882373343
ashamed,2,10,4.137435212708426
go,1,185,-1.0720181529205244
kindly,1,20,2.137435212708425
these,2,211,-0.26173588111139723
walls,1,8,3.4593633075957877
contain,1,1,6.459363307595788
part,1,143,-0.7005080291826016
filial,1,2,5.459363307595788
either,1,29,1.6013823124682156
hatred,1,7,3.652008385538184
fear,1,27,1.7044758054323195
owned,1,32,1.459363307595788
arms,1,47,0.9047744559181504
each,1,58,0.6013823124682157
prating,1,2,5.459363307595788
allowing,1,3,4.874400806874632
talk,1,78,0.1739610887335396
frantic,1,7,3.652008385538184
baseness,1,2,5.459363307595788
holding,1,26,1.7589235894546955
thought,1,218,-1.3088210171811383
amazing,1,2,5.459363307595788
constant,2,20,3.1374352127084255
sweet,1,35,1.3300802906508213
duke,2,209,-0.24799582448509486
marlborough,1,77,0.1925767669008865
scapegrace,1,8,3.4593633075957877
chose,1,31,1.5051669972089126
fancy,1,19,2.211435794152202
how,3,206,0.3578252811337255
sister,2,59,1.5767202582339466
like,1,190,-1.1104923007351601
same,1,73,0.2695387487157707
bundle,1,3,4.874400806874632
letters,1,39,1.1739610887335397
flask,1,2,5.459363307595788
hungary,1,1,6.459363307595788
friend,1,95,-0.11049230073515999
thy,1,10,3.1374352127084255
schoolfellow,1,1,6.459363307595788
remorse,1,11,2.9999316889584904
amiable,1,5,4.137435212708426
qualities,1,13,2.758923589454696
hint,2,12,3.8744008068746316
individual,1,2,5.459363307595788
story,1,53,0.7314428530325886
fancied,1,7,3.652008385538184
webb,1,100,-0.18449288217893695
accompanied,1,8,3.4593633075957877
convoy,1,13,2.758923589454696
joined,1,14,2.652008385538184
dingy,1,2,5.459363307595788
paper,1,41,1.1018113029777041
soldiers,1,17,2.371900466345448
read,1,87,0.016419811747059393
scrambling,1,2,5.459363307595788
meaning,1,14,2.652008385538184
whence,1,13,2.758923589454696
birth,1,22,1.9999316889584908
rather,3,98,1.4296159642017359
on't,1,3,4.874400806874632
reasons,1,13,2.758923589454696
special,1,10,3.1374352127084255
character,1,16,2.4593633075957877
before,2,321,-0.8670661795265152
began,2,62,1.5051669972089126
position,1,11,2.9999316889584904
admiration,2,18,3.2894383061534755
longs,1,3,4.874400806874632
beyond,1,35,1.3300802906508213
things,1,41,1.1018113029777041
help,1,49,0.8446534634805797
myself,1,33,1.4149691882373343
change,1,17,2.371900466345448
quiet,1,28,1.6520083855381837
indifferent,1,4,4.459363307595788
rank,1,27,1.7044758054323195
sure,2,101,0.801151824843993
father,2,294,-0.7403090372405766
greater,1,35,1.3300802906508213
came,1,318,-1.8535196476885676
back,1,201,-1.1916883835831407
first,1,147,-0.7403090372405766
beauteous,1,1,6.459363307595788
passage,1,10,3.1374352127084255
run,2,30,2.5524727119872694
accomplished,1,10,3.1374352127084255
effect,1,17,2.371900466345448
check,1,2,5.459363307595788
