collocate,collocate_count,corpus_count,MI
since,2,40,2.5094855555097526
humbly,2,11,4.371982031759818
divers,1,1,6.831413650397114
ages,1,8,3.831413650397115
giving,1,12,3.2464511496759583
palm,1,3,5.246451149675959
once,1,98,0.21670380628190664
man,3,379,-0.14967788705282067
dead,2,45,2.33956055406744
dr,1,11,3.371982031759818
choose,1,6,4.246451149675958
maxim,1,2,5.831413650397114
earlier,1,3,5.246451149675959
ruins,1,5,4.509485555509753
broke,1,17,2.7439508091467757
monsieur,1,1,6.831413650397114
francatelli,1,1,6.831413650397114
abysses,1,4,4.831413650397115
can,1,278,-1.2875274223263926
bridge,1,4,4.831413650397115
hippias,1,110,0.05005393687245522
thought,2,204,0.15898830842561926
extinct,1,1,6.831413650397114
friend,2,97,1.2315008082099872
meant,1,20,2.5094855555097526
pronounced,1,7,4.0240587283395115
modestly,1,3,5.246451149675959
here,1,160,-0.49051444449024734
austin,1,434,-1.9301375820473645
till,1,94,0.2768247987194776
death,2,34,2.7439508091467757
did,11,404,1.6326337862826175
soul,1,54,1.0765261482336466
cease,3,4,6.416376151118271
dares,2,7,5.024058728339511
wish,1,59,0.9487706010352737
over,2,202,0.17320216764532015
stood,1,75,0.602594959901234
star,1,10,3.5094855555097526
magic,1,6,4.246451149675958
slaves,1,4,4.831413650397115
hero,1,95,0.2615580420661671
heavily,1,7,4.0240587283395115
instantly,1,16,2.831413650397115
efficacious,1,2,5.831413650397114
charioteer,1,2,5.831413650397114
jog,1,1,6.831413650397114
trot,1,1,6.831413650397114
keeps,1,3,5.246451149675959
legs,1,25,2.18755746062239
situation,1,3,5.246451149675959
true,1,57,0.9985236362323732
could,1,386,-1.7610433868709654
gather,1,8,3.831413650397115
awaiting,1,4,4.831413650397115
great,1,100,0.1875574606223901
first,2,128,0.8314136503971149
idea,1,49,1.2167038062819067
dawned,1,2,5.831413650397114
minute,1,26,2.1309739322560226
madly,1,1,6.831413650397114
cousin,1,32,1.831413650397115
from,3,561,-0.7154808094905216
skies,2,6,5.246451149675959
bessy,1,13,3.1309739322560226
berry,4,443,0.040250761842096465
margaret,1,3,5.246451149675959
breathed,1,23,2.307851694340102
yes,3,118,1.5337331017564297
ah,1,51,1.1589883084256192
mrs,4,532,-0.22386878510407474
match,1,26,2.1309739322560226
breakfast,1,35,1.7021306334521482
tree,1,12,3.2464511496759583
given,1,62,0.8772173400102398
husband,2,75,1.602594959901234
always,1,64,0.8314136503971149
preferred,1,7,4.0240587283395115
boyhood,1,2,5.831413650397114
powers,1,14,3.024058728339511
waiting,1,14,3.024058728339511
conspired,1,2,5.831413650397114
fall,1,23,2.307851694340102
moment,1,62,0.8772173400102398
revolt,1,3,5.246451149675959
yet,2,74,1.6219602847681651
hug,1,1,6.831413650397114
assure,1,16,2.831413650397115
steadfast,1,4,4.831413650397115
seen,1,94,0.2768247987194776
swimming,1,1,6.831413650397114
handsome,1,23,2.307851694340102
gentleman,1,109,0.06322932562018861
fortune,1,13,3.1309739322560226
smilin,1,1,6.831413650397114
adrian,1,461,-2.0172092900322234
send,1,18,2.6614886489548026
these,1,108,0.07652614823364647
tokens,1,1,6.831413650397114
doubt,2,30,2.924523054788596
bower,1,5,4.509485555509753
built,1,5,4.509485555509753
them,3,387,-0.17981360502613913
there,2,478,-1.0694531575836337
set,1,53,1.1034931958339156
forget,1,20,2.5094855555097526
feeling,1,28,2.0240587283395106
philosophy,1,6,4.246451149675958
offended,1,19,2.5834861369535296
nor,1,36,1.6614886489548024
land,1,19,2.5834861369535296
neglected,1,2,5.831413650397114
lies,1,12,3.2464511496759583
knew,1,122,-0.09932368716577143
made,3,190,0.8465205427873231
mother,1,64,0.8314136503971149
earth,1,42,1.4390962276183545
anything,1,51,1.1589883084256192
cottage,1,4,4.831413650397115
ambition,1,12,3.2464511496759583
replaced,1,2,5.831413650397114
yonder,1,11,3.371982031759818
full,1,54,1.0765261482336466
passionate,1,3,5.246451149675959
women,1,129,-0.17981360502613913
scrip,1,31,1.8772173400102397
`,1,6,4.246451149675958
chapter,1,48,1.2464511496759587
course,1,65,0.8090458373686604
coloured,1,10,3.5094855555097526
thinks,1,36,1.6614886489548024
national,1,2,5.831413650397114
lord,2,115,0.9859235994527398
putting,1,14,3.024058728339511
gold,1,20,2.5094855555097526
averred,1,7,4.0240587283395115
doria,1,157,-0.46320709849451197
ca,4,86,2.405148895695017
good,1,220,-0.9499460631275447
god,2,70,1.7021306334521482
necessity,1,8,3.831413650397115
moved,1,20,2.5094855555097526
want,1,89,0.3556802194307171
am,1,137,-0.2666184325634119
should,1,238,-1.0634041129108287
withhold,1,2,5.831413650397114
fancied,1,7,4.0240587283395115
yourself,1,28,2.0240587283395106
division,1,4,4.831413650397115
part,1,40,1.5094855555097526
revived,1,7,4.0240587283395115
esteem,1,5,4.509485555509753
betrayed,2,8,4.831413650397115
shame,1,24,2.2464511496759587
ripton,1,383,-1.7497869315278423
quite,1,101,0.17320216764532015
name,1,78,0.5460114315348664
blandish,1,105,0.1171681327309922
charity,1,9,3.6614886489548026
whatever,1,23,2.307851694340102
sublime,1,5,4.509485555509753
resolve,1,11,3.371982031759818
make,1,143,-0.3284576863812745
hated,1,6,4.246451149675958
talk,2,64,1.831413650397115
about,1,229,-1.007790137699829
same,1,69,0.7228891936189459
necessary,1,7,4.0240587283395115
parasites,1,3,5.246451149675959
scared,1,1,6.831413650397114
deceived,1,15,2.924523054788596
discover,1,5,4.509485555509753
talks,1,6,4.246451149675958
girl,1,53,1.1034931958339156
called,1,58,0.9734326552695429
nonsense,1,21,2.4390962276183545
may,1,167,-0.5522906420769373
dog,1,36,1.6614886489548024
fifty,1,4,4.831413650397115
times,1,26,2.1309739322560226
word,1,76,0.5834861369535295
between,1,78,0.5460114315348664
how,1,242,-1.0874495868774796
devils,1,7,4.0240587283395115
complimentary,1,2,5.831413650397114
epistle,1,2,5.831413650397114
remarked,1,25,2.18755746062239
else,1,28,2.0240587283395106
ye,2,155,0.5552892451228773
faithful,1,18,2.6614886489548026
tales,1,3,5.246451149675959
war,1,10,3.5094855555097526
felt,1,70,0.7021306334521484
strong,2,28,3.024058728339511
'm,1,134,-0.23467554006065752
half,1,105,0.1171681327309922
ease,1,15,2.924523054788596
reflections,1,4,4.831413650397115
deep,2,37,2.6219602847681647
unphilosophical,1,1,6.831413650397114
though,1,130,-0.1909541626313396
flutters,1,4,4.831413650397115
astonished,1,11,3.371982031759818
password,1,1,6.831413650397114
feelin,1,3,5.246451149675959
seem,1,34,1.7439508091467752
t'ave,1,1,6.831413650397114
gone,1,68,0.7439508091467755
knowing,1,15,2.924523054788596
torrent,1,4,4.831413650397115
womanly,1,5,4.509485555509753
tenfold,1,3,5.246451149675959
seductive,1,2,5.831413650397114
never,1,206,-0.8550868767861035
base,1,19,2.5834861369535296
before,1,162,-0.5084363524875097
shone,1,7,4.0240587283395115
brilliantly,1,2,5.831413650397114
mad,1,28,2.0240587283395106
pleasure,1,27,2.0765261482336466
go,1,262,-1.2020093511403354
horse,1,21,2.4390962276183545
child,1,104,0.1309739322560226
