collocate,collocate_count,corpus_count,MI
temptation,1,10,3.1644730228778473
borne,1,8,3.48640111776521
vanishing,1,2,5.48640111776521
such,3,451,-0.745620004769015
face,1,204,-1.186024224206286
fondly,1,6,3.901438617044054
far,1,125,-0.47938316689687743
words,5,215,1.0601363630631118
values,1,3,4.901438617044053
ought,4,129,1.4751738623419555
valued,1,6,3.901438617044054
interrupting,1,8,3.48640111776521
certainly,1,51,0.813975775793714
feel,3,98,1.4566537743711576
carried,2,26,2.7859613996241173
feet,1,32,1.4864011177652097
than,7,483,0.3778766609870406
won,1,9,3.3164761163228973
prince,1,4,4.486401117765209
amongst,1,23,1.962839161708197
men,1,132,-0.5579930015932437
brother,1,71,0.33665399826052766
sister,2,106,0.7584806632020105
doubly,1,2,5.48640111776521
because,3,114,1.2384736043216242
honoured,2,4,5.48640111776521
complimentary,1,6,3.901438617044054
seen,1,133,-0.5688813177359798
regret,1,19,2.2384736043216242
sort,2,58,1.6284201226376376
yours,1,29,1.6284201226376376
either,3,87,1.6284201226376376
gave,1,115,-0.3590889331791654
impatient,1,18,2.3164761163228973
call,4,164,1.1288491131471259
witness,1,2,5.48640111776521
box,1,11,3.026969499127912
conversation,1,129,-0.5248261376580444
cross,1,24,1.9014386170440531
path,1,14,2.6790461957076057
show,1,54,0.7315136156017412
child,2,221,-0.30150144162622194
crossed,1,9,3.3164761163228973
consumptive,1,2,5.48640111776521
suspected,1,6,3.901438617044054
anything,2,221,-0.30150144162622194
entanglement,1,3,4.901438617044053
less,2,45,1.9945480214355351
secret,1,64,0.4864011177652098
part,1,75,0.2575824272693288
well,3,515,-0.9370650035842149
entangled,1,4,4.486401117765209
lad,1,35,1.3571181008202433
three,1,127,-0.502283569006956
does,1,180,-1.005451978564465
take,4,247,0.5380338861805319
things,1,187,-1.060493342122427
really,3,214,0.32989663208521885
two,2,380,-1.083454490565738
soon,1,151,-0.7520036215598691
neglect,1,8,3.48640111776521
persons,1,9,3.3164761163228973
smiled,1,29,1.6284201226376376
effectually,1,5,4.164473022877847
shut,1,37,1.27694775213626
understand,2,89,1.0106676867988118
same,2,131,0.4529781162277595
umph,1,3,4.901438617044053
precious,1,8,3.48640111776521
sons,1,19,2.2384736043216242
fallen,2,25,2.842544927990485
within,1,22,2.0269694991279126
ranks,1,3,4.901438617044053
happy,3,86,1.6450988637842678
omen,1,1,6.48640111776521
asked,1,204,-1.186024224206286
wonderful,1,8,3.48640111776521
beauty,1,33,1.4420069984067563
painted,1,5,4.164473022877847
kirkpatrick,4,218,0.7182167929882833
trifle,1,2,5.48640111776521
honest,1,14,2.6790461957076057
