collocate,collocate_count,corpus_count,MI
instinct,1,11,2.695519903615951
counted,1,8,3.1549515222532487
chapter,3,47,2.185325171296767
sat,1,83,-0.22008790909367634
time,2,240,-0.7519390733552701
yours,2,23,2.6313895661962357
heard,2,73,0.9651269633732312
hereditary,1,4,4.154951522253248
pity,2,18,2.985026520810936
near,1,56,0.3475966001956444
akin,1,2,5.154951522253248
compassion,1,5,3.8330234273658856
calculated,1,4,4.154951522253248
inspire,1,3,4.569989021532092
fear,1,34,1.067488681002909
rather,1,100,-0.4889046675214762
fact,1,32,1.1549515222532483
grandchildren,1,5,3.8330234273658856
dearly,4,5,5.8330234273658865
added,2,16,3.1549515222532487
tenderly,2,15,3.24806092664473
paralytic,1,3,4.569989021532092
stroke,1,6,3.5699890215320926
whose,1,96,-0.43001097846790765
exemplified,1,1,6.154951522253248
shown,1,5,3.8330234273658856
dinner,1,75,-0.07386716824263233
herbs,1,2,5.154951522253248
peace,1,19,1.9070240088096628
withal,1,2,5.154951522253248
choicest,1,4,4.154951522253248
secure,1,10,2.833023427365886
fire,1,49,0.5402416781380401
hardly,2,104,0.45451180411215636
cold,2,34,2.0674886810029087
passion,2,21,2.762634099474488
taken,1,57,0.3220615080885067
correct,2,7,4.3475966001956445
person,2,97,0.5550386800661208
interesting,1,10,2.833023427365886
wide,1,23,1.6313895661962357
shoulders,1,21,1.7626340994744882
figure,1,52,0.45451180411215636
replied,1,44,0.6955199036159512
whom,2,107,0.41348453585210154
met,1,44,0.6955199036159512
india,1,25,1.5110953324785237
beautiful,1,46,0.6313895661962358
means,5,54,2.7219921149771418
jew,1,1,6.154951522253248
palace,1,14,2.3475966001956445
berkshire,1,9,2.985026520810936
manor,2,6,4.569989021532092
glorious,1,6,3.5699890215320926
tudor,1,8,3.1549515222532487
room,1,244,-1.775785815309638
none,1,13,2.4545118041121565
few,1,76,-0.09297599119033693
praise,1,4,4.154951522253248
comťdie,1,1,6.154951522253248
franáaise,1,1,6.154951522253248
foolish,1,16,2.1549515222532483
falling,2,11,3.6955199036159514
suppose,3,77,1.473127482279503
done,1,89,-0.3207819087131492
begun,2,19,2.907024008809663
think,3,240,-0.16697657263411395
get,1,85,-0.25443941388445335
ranelagh,1,4,4.154951522253248
dreadfully,1,12,2.569989021532092
paid,1,18,1.985026520810936
while,1,158,-1.1488292259238544
proud,1,40,0.833023427365886
receive,1,10,2.833023427365886
letters,1,41,0.7973995176351647
only,2,316,-1.1488292259238544
wrote,1,33,1.1105574028947949
truly,1,5,3.8330234273658856
free,1,38,0.907024008809663
grateful,1,17,2.0674886810029087
sir,1,80,-0.16697657263411395
retorted,1,11,2.695519903615951
ca,1,22,1.6955199036159514
believe,2,84,0.7626340994744882
beginning,1,47,0.6003626705756111
bending,1,5,3.8330234273658856
magic,1,5,3.8330234273658856
sweetened,1,1,6.154951522253248
softened,2,3,5.569989021532092
good,2,306,-1.1024363204394032
inanities,1,1,6.154951522253248
ladyship,1,188,-1.399637329424389
sentiment,1,3,4.569989021532092
memory,1,24,1.5699890215320924
youth,1,51,0.4825261802817528
dearest,2,50,1.5110953324785237
learnt,1,8,3.1549515222532487
content,1,29,1.2969705271256762
master,1,28,1.3475966001956445
after,1,258,-1.8562757331700057
unto,1,1,6.154951522253248
eternity,1,2,5.154951522253248
since,1,78,-0.1304506966089999
before,1,200,-1.488904667521476
piteous,1,6,3.5699890215320926
poetry,1,15,2.24806092664473
though,2,38,1.9070240088096628
brims,1,1,6.154951522253248
listening,1,18,1.985026520810936
dim,1,13,2.4545118041121565
tears,1,20,1.833023427365886
terrible,1,24,1.5699890215320924
mistake,1,4,4.154951522253248
link,1,3,4.569989021532092
between,1,74,-0.05450184337570127
present,1,46,0.6313895661962358
mother,1,41,0.7973995176351647
winds,1,10,2.833023427365886
provided,1,16,2.1549515222532483
win,1,12,2.569989021532092
came,1,157,-1.1396692266383783
god,1,38,0.907024008809663
knows,1,38,0.907024008809663
tried,1,29,1.2969705271256762
honestly,1,4,4.154951522253248
liking,1,7,3.347596600195644
lover,1,77,-0.11183501844165293
us,1,108,-0.5999359799102201
reconciled,1,4,4.154951522253248
about,1,373,-2.3880802980019893
asked,3,130,0.7175462099459501
imply,1,1,6.154951522253248
earnestly,1,5,3.8330234273658856
perhaps,2,101,0.4967400395014538
implied,1,5,3.8330234273658856
wonderful,1,16,2.1549515222532483
success,1,14,2.3475966001956445
follow,1,18,1.985026520810936
these,1,104,-0.5454881958878436
sentiments,1,5,3.8330234273658856
naturally,1,14,2.3475966001956445
easily,1,24,1.5699890215320924
happy,1,71,0.005204402748566366
issue,1,4,4.154951522253248
romantic,1,9,2.985026520810936
affair,2,7,4.3475966001956445
cheered,1,2,5.154951522253248
known,1,63,0.17767159875333197
meant,1,38,0.907024008809663
real,1,29,1.2969705271256762
why,1,122,-0.7757858153096379
put,1,54,0.4000640200897798
tomboy,1,5,3.8330234273658856
fell,1,56,0.3475966001956444
womanly,1,12,2.569989021532092
eton,1,2,5.154951522253248
both,1,52,0.45451180411215636
lively,1,9,2.985026520810936
georgie,1,48,0.5699890215320923
heyday,1,1,6.154951522253248
latest,1,6,3.5699890215320926
nuisance,1,1,6.154951522253248
shall,2,197,-0.4671002972031277
ridiculously,1,2,5.154951522253248
gaily,1,6,3.5699890215320926
able,1,44,0.6955199036159512
felt,1,97,-0.4449613199338793
disinterested,1,2,5.154951522253248
chose,1,8,3.1549515222532487
married,2,68,1.067488681002909
course,1,69,0.04642706547507932
dowager,1,47,0.6003626705756111
madly,1,1,6.154951522253248
peruvian,1,1,6.154951522253248
without,3,129,0.7286867675511506
year,1,106,-0.5729689323099507
ago,2,73,0.9651269633732312
fancied,2,11,3.6955199036159514
seclusion,1,11,2.695519903615951
week,1,57,0.3220615080885067
london,1,132,-0.889442597105205
thing,1,108,-0.5999359799102201
question,2,45,1.6630984259235737
tired,1,27,1.4000640200897798
inaction,1,1,6.154951522253248
learning,1,8,3.1549515222532487
spanish,1,18,1.985026520810936
sail,1,13,2.4545118041121565
thunderstorm,1,2,5.154951522253248
sea,1,62,0.2007552118663734
smithson,1,426,-2.5797580979725896
anything,1,75,-0.07386716824263233
word,1,72,-0.014973479189063875
positions,1,1,6.154951522253248
much,1,245,-1.7816864167493223
jonathan,1,1,6.154951522253248
wild,2,54,1.4000640200897798
assurance,1,3,4.569989021532092
drama,1,2,5.154951522253248
come,2,203,-0.5103843949319278
night,1,142,-0.9947955972514335
floated,1,2,5.154951522253248
secret,1,31,1.2007552118663736
mostly,1,4,4.154951522253248
self,1,27,1.4000640200897798
breaking,1,7,3.347596600195644
ties,1,1,6.154951522253248
crossing,1,7,3.347596600195644
snow,1,27,1.4000640200897798
clad,1,7,3.347596600195644
pampas,1,1,6.154951522253248
strong,1,44,0.6955199036159512
bred,1,11,2.695519903615951
recked,1,2,5.154951522253248
pretty,1,50,0.5110953324785237
princess,1,11,2.695519903615951
dropped,1,9,2.985026520810936
endymion,1,2,5.154951522253248
talk,1,103,-0.5315490049299698
incredulously,1,2,5.154951522253248
pledges,1,1,6.154951522253248
stand,1,26,1.4545118041121563
tempest,1,13,2.4545118041121565
bogus,1,1,6.154951522253248
lotteries,1,2,5.154951522253248
profligate,1,4,4.154951522253248
extravagance,1,3,4.569989021532092
sybarite,1,3,4.569989021532092
luxury,1,7,3.347596600195644
required,1,7,3.347596600195644
larger,1,9,2.985026520810936
living,1,33,1.1105574028947949
worst,1,10,2.833023427365886
leaves,1,23,1.6313895661962357
dealer,1,6,3.5699890215320926
respectable,1,12,2.569989021532092
act,1,26,1.4545118041121563
despair,1,13,2.4545118041121565
fever,1,8,3.1549515222532487
point,1,43,0.7286867675511506
morality,1,1,6.154951522253248
begin,1,18,1.985026520810936
husband,1,111,-0.6394643440968574
spark,1,3,4.569989021532092
ambition,1,19,1.9070240088096628
betrayed,1,2,5.154951522253248
humiliated,1,3,4.569989021532092
duped,1,1,6.154951522253248
degraded,1,4,4.154951522253248
social,1,16,2.1549515222532483
failure,1,12,2.569989021532092
flung,1,20,1.833023427365886
treasures,1,5,3.8330234273658856
worthless,1,4,4.154951522253248
object,1,5,3.8330234273658856
fairly,1,10,2.833023427365886
