collocate,collocate_count,corpus_count,MI
well,1,277,-1.1106855666294508
house,3,221,0.8001165407494623
on,2,1001,-1.9641696594162559
morrow,1,95,0.4332009910887898
fierce,1,26,2.3026168812786456
seemed,1,109,0.2348722746428114
drew,1,99,0.3736999793401281
went,1,404,-1.655154883332057
through,1,87,0.5601131035710093
help,1,54,1.248169097256269
fulfilment,1,8,4.003056599419738
ring,1,51,1.330631257448242
guarding,1,2,6.003056599419737
laughed,1,75,0.7742379089238567
stayed,1,37,1.7936032337907877
took,2,171,0.5852040845338398
chapter,1,109,0.2348722746428114
xxx,1,1,7.003056599419738
shape,1,33,1.9586624800612842
best,1,42,1.6107391766409773
moon,1,16,3.0030565994197373
true,2,43,2.57679184471764
manhood,1,4,5.003056599419738
which,3,398,-0.048605520402755016
else,1,73,0.8132320405397204
kindled,1,2,6.003056599419737
estrangement,1,1,7.003056599419738
bitterness,1,2,6.003056599419737
sign,1,9,3.8331315979774256
friendly,1,16,3.0030565994197373
content,1,25,2.359200409645013
things,1,77,0.7362700587248362
two,1,195,-0.6042737143298731
fair,1,219,-0.7717304601814359
nor,1,140,-0.1262264175252289
wilt,1,150,-0.22576209107614328
found,1,114,0.17016658525499606
brother,1,13,3.3026168812786456
thank,1,21,2.610739176640977
specially,1,3,5.418094098698582
taken,1,22,2.5436249807824405
away,1,149,-0.21611192104242394
herewith,1,1,7.003056599419738
goeth,1,9,3.8331315979774256
mistress,1,67,0.9369674089619652
utterhay,1,45,1.5112035030900628
contentment,1,3,5.418094098698582
eyes,1,126,0.02577667591982128
last,1,162,-0.336793403464887
sundered,1,4,5.003056599419738
